requested_origin,forecast_origin_date,forecast_origin_value,forecast_step,target_date,actual_value,chronos_q0.1_lower,chronos_q0.5_median,chronos_q0.9_upper,random_walk_forecast,history_rows,context_length,mase_scale_training_only,model_id,interval_correction,corrected_q0.1_lower,corrected_q0.5_median,corrected_q0.9_upper,evaluation_role,year,lead_segment
2021-08-01,2021-07-30,1147.4,9,2021-08-12,1155.0,1132.9796142578125,1148.690185546875,1164.5574951171875,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1129.9710693359375,1148.690185546875,1167.5660400390625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-08-01,2021-07-30,1147.4,10,2021-08-13,1158.9,1132.559326171875,1148.74267578125,1165.3011474609375,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1129.55078125,1148.74267578125,1168.3096923828125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-08-01,2021-07-30,1147.4,11,2021-08-17,1167.8,1131.6156005859375,1149.0296630859375,1166.401611328125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1128.6070556640625,1149.0296630859375,1169.41015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,12,2021-08-18,1174.9,1131.22802734375,1149.2467041015625,1167.51123046875,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1128.219482421875,1149.2467041015625,1170.519775390625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,13,2021-08-19,1172.7,1130.4901123046875,1149.190673828125,1167.934326171875,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1127.4815673828125,1149.190673828125,1170.94287109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,14,2021-08-20,1174.5,1129.8834228515625,1148.9178466796875,1168.553955078125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1126.8748779296875,1148.9178466796875,1171.5625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,15,2021-08-23,1176.7,1129.3370361328125,1148.9102783203125,1168.9722900390625,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1126.3284912109375,1148.9102783203125,1171.9808349609375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,16,2021-08-24,1174.0,1128.9456787109375,1149.275390625,1169.839111328125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1125.9371337890625,1149.275390625,1172.84765625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,17,2021-08-25,1168.0,1127.461669921875,1149.43359375,1172.75537109375,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1124.453125,1149.43359375,1175.763916015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,18,2021-08-26,1166.5,1126.9033203125,1149.9385986328125,1173.5430908203125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1123.894775390625,1149.9385986328125,1176.5516357421875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,19,2021-08-27,1168.1,1126.3116455078125,1150.21826171875,1174.2720947265625,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1123.3031005859375,1150.21826171875,1177.2806396484375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,20,2021-08-30,1170.8,1125.4366455078125,1150.4393310546875,1175.689453125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1122.4281005859375,1150.4393310546875,1178.697998046875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,1,2021-09-02,1157.5,1158.56689453125,1163.638671875,1168.5894775390625,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1155.558349609375,1163.638671875,1171.5980224609375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-09-01,2021-09-01,1162.8,2,2021-09-03,1159.7,1156.568603515625,1163.6241455078125,1171.4422607421875,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1153.56005859375,1163.6241455078125,1174.4508056640625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-09-01,2021-09-01,1162.8,3,2021-09-06,1156.4,1154.4163818359375,1163.8597412109375,1173.17236328125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1151.4078369140625,1163.8597412109375,1176.180908203125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-09-01,2021-09-01,1162.8,4,2021-09-07,1157.3,1153.1123046875,1163.9124755859375,1175.1944580078125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1150.103759765625,1163.9124755859375,1178.2030029296875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-09-01,2021-09-01,1162.8,5,2021-09-08,1157.9,1151.4866943359375,1163.5947265625,1176.2169189453125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1148.4781494140625,1163.5947265625,1179.2254638671875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-09-01,2021-09-01,1162.8,6,2021-09-09,1164.5,1150.1573486328125,1163.82177734375,1177.523193359375,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1147.1488037109375,1163.82177734375,1180.53173828125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-09-01,2021-09-01,1162.8,7,2021-09-10,1170.1,1148.8841552734375,1163.98095703125,1178.7314453125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1145.8756103515625,1163.98095703125,1181.739990234375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-09-01,2021-09-01,1162.8,8,2021-09-13,1170.4,1147.8621826171875,1163.951904296875,1180.3995361328125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1144.8536376953125,1163.951904296875,1183.4080810546875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-09-01,2021-09-01,1162.8,9,2021-09-14,1174.3,1147.2591552734375,1164.101806640625,1180.7301025390625,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1144.2506103515625,1164.101806640625,1183.7386474609375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-09-01,2021-09-01,1162.8,10,2021-09-15,1172.2,1146.38525390625,1164.3409423828125,1182.50537109375,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1143.376708984375,1164.3409423828125,1185.513916015625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-09-01,2021-09-01,1162.8,11,2021-09-16,1171.7,1146.019775390625,1164.64794921875,1183.365234375,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1143.01123046875,1164.64794921875,1186.373779296875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,12,2021-09-17,1169.1,1145.693115234375,1164.6043701171875,1183.5584716796875,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1142.6845703125,1164.6043701171875,1186.5670166015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,13,2021-09-23,1177.6,1144.7369384765625,1164.4976806640625,1184.1048583984375,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1141.7283935546875,1164.4976806640625,1187.1134033203125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,14,2021-09-24,1181.7,1144.1390380859375,1164.812255859375,1185.5098876953125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1141.1304931640625,1164.812255859375,1188.5184326171875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,15,2021-09-27,1175.3,1143.7105712890625,1164.9578857421875,1186.011962890625,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1140.7020263671875,1164.9578857421875,1189.0205078125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,16,2021-09-28,1175.9,1143.481689453125,1164.6326904296875,1186.24072265625,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1140.47314453125,1164.6326904296875,1189.249267578125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,17,2021-09-29,1182.0,1141.0440673828125,1165.4005126953125,1189.5333251953125,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1138.0355224609375,1165.4005126953125,1192.5418701171875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,18,2021-09-30,1184.9,1140.89697265625,1165.151123046875,1190.6912841796875,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1137.888427734375,1165.151123046875,1193.6998291015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,19,2021-10-01,1185.2,1140.509033203125,1165.50146484375,1191.667724609375,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1137.50048828125,1165.50146484375,1194.67626953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-09-01,2021-09-01,1162.8,20,2021-10-05,1187.2,1140.05517578125,1165.6990966796875,1192.153076171875,1162.8,14201,756,2.366469718309858,amazon/chronos-2,3.008544921875,1137.046630859375,1165.6990966796875,1195.16162109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,1,2021-10-05,1187.2,1178.8406982421875,1185.1158447265625,1190.7525634765625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1175.8321533203125,1185.1158447265625,1193.7611083984375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-10-01,2021-10-01,1185.2,2,2021-10-06,1187.1,1177.25,1185.4593505859375,1193.3809814453125,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1174.241455078125,1185.4593505859375,1196.3895263671875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-10-01,2021-10-01,1185.2,3,2021-10-07,1190.0,1175.669677734375,1185.7225341796875,1195.6163330078125,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1172.6611328125,1185.7225341796875,1198.6248779296875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-10-01,2021-10-01,1185.2,4,2021-10-08,1190.3,1175.0296630859375,1185.7764892578125,1197.0748291015625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1172.0211181640625,1185.7764892578125,1200.0833740234375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-10-01,2021-10-01,1185.2,5,2021-10-12,1193.4,1173.10888671875,1185.2451171875,1198.5640869140625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1170.100341796875,1185.2451171875,1201.5726318359375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-10-01,2021-10-01,1185.2,6,2021-10-13,1199.1,1171.8597412109375,1185.12841796875,1199.0567626953125,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1168.8511962890625,1185.12841796875,1202.0653076171875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-10-01,2021-10-01,1185.2,7,2021-10-14,1195.0,1169.9375,1184.8160400390625,1199.6265869140625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1166.928955078125,1184.8160400390625,1202.6351318359375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-10-01,2021-10-01,1185.2,8,2021-10-15,1188.3,1169.0364990234375,1184.88037109375,1200.911865234375,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1166.0279541015625,1184.88037109375,1203.92041015625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-10-01,2021-10-01,1185.2,9,2021-10-18,1182.8,1167.625,1184.56396484375,1201.91015625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1164.616455078125,1184.56396484375,1204.918701171875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-10-01,2021-10-01,1185.2,10,2021-10-19,1185.8,1166.7664794921875,1184.6171875,1203.2215576171875,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1163.7579345703125,1184.6171875,1206.2301025390625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-10-01,2021-10-01,1185.2,11,2021-10-20,1181.7,1165.795654296875,1184.463623046875,1203.7960205078125,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1162.787109375,1184.463623046875,1206.8045654296875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,12,2021-10-21,1175.6,1165.2613525390625,1184.682861328125,1204.5750732421875,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1162.2528076171875,1184.682861328125,1207.5836181640625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,13,2021-10-22,1175.8,1164.5499267578125,1184.9886474609375,1205.29150390625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1161.5413818359375,1184.9886474609375,1208.300048828125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,14,2021-10-25,1178.4,1164.2926025390625,1184.9207763671875,1206.195556640625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1161.2840576171875,1184.9207763671875,1209.2041015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,15,2021-10-26,1171.8,1163.770751953125,1185.1983642578125,1206.4974365234375,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1160.76220703125,1185.1983642578125,1209.5059814453125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,16,2021-10-27,1166.3,1162.9261474609375,1185.1761474609375,1208.1103515625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1159.9176025390625,1185.1761474609375,1211.118896484375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,17,2021-10-28,1168.1,1163.7064208984375,1186.9713134765625,1211.394287109375,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1160.6978759765625,1186.9713134765625,1214.40283203125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,18,2021-10-29,1171.7,1162.860595703125,1186.834228515625,1211.919921875,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1159.85205078125,1186.834228515625,1214.928466796875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,19,2021-11-01,1169.6,1161.578369140625,1186.4549560546875,1212.8785400390625,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1158.56982421875,1186.4549560546875,1215.8870849609375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-10-01,2021-10-01,1185.2,20,2021-11-02,1176.3,1161.1083984375,1186.54541015625,1214.077880859375,1185.2,14220,756,2.367724171882692,amazon/chronos-2,3.008544921875,1158.099853515625,1186.54541015625,1217.08642578125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,1,2021-11-02,1176.3,1165.4779052734375,1170.9710693359375,1176.4404296875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1162.4693603515625,1170.9710693359375,1179.448974609375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-11-01,2021-11-01,1169.6,2,2021-11-03,1175.5,1163.5338134765625,1171.09619140625,1178.8167724609375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1160.5252685546875,1171.09619140625,1181.8253173828125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-11-01,2021-11-01,1169.6,3,2021-11-04,1181.1,1161.2606201171875,1171.1192626953125,1180.6058349609375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1158.2520751953125,1171.1192626953125,1183.6143798828125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-11-01,2021-11-01,1169.6,4,2021-11-05,1180.0,1160.1807861328125,1171.304931640625,1182.7686767578125,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1157.1722412109375,1171.304931640625,1185.7772216796875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-11-01,2021-11-01,1169.6,5,2021-11-08,1185.2,1159.243896484375,1171.34228515625,1184.4212646484375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1156.2353515625,1171.34228515625,1187.4298095703125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-11-01,2021-11-01,1169.6,6,2021-11-09,1184.3,1157.9395751953125,1171.8035888671875,1185.553466796875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1154.9310302734375,1171.8035888671875,1188.56201171875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-11-01,2021-11-01,1169.6,7,2021-11-10,1178.4,1156.9490966796875,1172.1864013671875,1186.75634765625,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1153.9405517578125,1172.1864013671875,1189.764892578125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-11-01,2021-11-01,1169.6,8,2021-11-11,1181.0,1155.97412109375,1172.0504150390625,1188.3365478515625,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1152.965576171875,1172.0504150390625,1191.3450927734375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-11-01,2021-11-01,1169.6,9,2021-11-12,1184.7,1154.80126953125,1172.2501220703125,1188.9442138671875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1151.792724609375,1172.2501220703125,1191.9527587890625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-11-01,2021-11-01,1169.6,10,2021-11-15,1179.6,1153.5919189453125,1172.0146484375,1190.27685546875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1150.5833740234375,1172.0146484375,1193.285400390625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-11-01,2021-11-01,1169.6,11,2021-11-16,1180.2,1152.5162353515625,1171.9815673828125,1191.0120849609375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1149.5076904296875,1171.9815673828125,1194.0206298828125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,12,2021-11-17,1179.6,1151.9281005859375,1171.6929931640625,1191.01708984375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1148.9195556640625,1171.6929931640625,1194.025634765625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,13,2021-11-18,1183.6,1151.182861328125,1171.3558349609375,1191.19970703125,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1148.17431640625,1171.3558349609375,1194.208251953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,14,2021-11-19,1180.5,1149.91845703125,1171.2177734375,1192.0555419921875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1146.909912109375,1171.2177734375,1195.0640869140625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,15,2021-11-22,1183.5,1149.2701416015625,1171.112548828125,1192.3544921875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1146.2615966796875,1171.112548828125,1195.363037109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,16,2021-11-23,1187.4,1149.050537109375,1170.853759765625,1192.6104736328125,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1146.0419921875,1170.853759765625,1195.6190185546875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,17,2021-11-24,1188.9,1146.9384765625,1171.1722412109375,1195.6279296875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1143.929931640625,1171.1722412109375,1198.636474609375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,18,2021-11-25,1188.5,1146.1290283203125,1170.862060546875,1197.0362548828125,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1143.1204833984375,1170.862060546875,1200.0447998046875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,19,2021-11-26,1189.7,1145.5390625,1170.964599609375,1198.1654052734375,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1142.530517578125,1170.964599609375,1201.1739501953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-11-01,2021-11-01,1169.6,20,2021-11-29,1193.0,1145.0301513671875,1171.132080078125,1198.434326171875,1169.6,14239,756,2.3692000280938337,amazon/chronos-2,3.008544921875,1142.0216064453125,1171.132080078125,1201.44287109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,1,2021-12-02,1180.3,1183.05517578125,1189.1329345703125,1194.5262451171875,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1180.046630859375,1189.1329345703125,1197.5347900390625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-12-01,2021-12-01,1187.7,2,2021-12-03,1177.3,1181.2076416015625,1189.0938720703125,1196.5645751953125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1178.1990966796875,1189.0938720703125,1199.5731201171875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-12-01,2021-12-01,1187.7,3,2021-12-06,1178.6,1179.6536865234375,1189.15966796875,1198.3824462890625,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1176.6451416015625,1189.15966796875,1201.3909912109375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-12-01,2021-12-01,1187.7,4,2021-12-07,1183.7,1179.011962890625,1189.183349609375,1199.59423828125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1176.00341796875,1189.183349609375,1202.602783203125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-12-01,2021-12-01,1187.7,5,2021-12-08,1181.2,1177.710693359375,1188.9959716796875,1201.113037109375,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1174.7021484375,1188.9959716796875,1204.12158203125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-12-01,2021-12-01,1187.7,6,2021-12-09,1176.4,1177.0054931640625,1189.27880859375,1202.0460205078125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1173.9969482421875,1189.27880859375,1205.0545654296875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-12-01,2021-12-01,1187.7,7,2021-12-10,1173.8,1175.5357666015625,1189.315185546875,1202.8660888671875,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1172.5272216796875,1189.315185546875,1205.8746337890625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-12-01,2021-12-01,1187.7,8,2021-12-13,1178.2,1175.040283203125,1189.5987548828125,1204.28271484375,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1172.03173828125,1189.5987548828125,1207.291259765625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-12-01,2021-12-01,1187.7,9,2021-12-14,1178.8,1174.20361328125,1189.670654296875,1205.7138671875,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1171.195068359375,1189.670654296875,1208.722412109375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-12-01,2021-12-01,1187.7,10,2021-12-15,1183.6,1173.611572265625,1190.0198974609375,1206.5137939453125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1170.60302734375,1190.0198974609375,1209.5223388671875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-12-01,2021-12-01,1187.7,11,2021-12-16,1186.2,1172.7073974609375,1189.838134765625,1207.5634765625,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1169.6988525390625,1189.838134765625,1210.572021484375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,12,2021-12-17,1183.5,1172.1243896484375,1189.9654541015625,1208.18017578125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1169.1158447265625,1189.9654541015625,1211.188720703125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,13,2021-12-20,1184.4,1170.9281005859375,1189.9398193359375,1208.63720703125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1167.9195556640625,1189.9398193359375,1211.645751953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,14,2021-12-21,1189.8,1170.3663330078125,1189.6060791015625,1209.139892578125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1167.3577880859375,1189.6060791015625,1212.1484375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,15,2021-12-22,1191.5,1169.254638671875,1189.5802001953125,1209.2763671875,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1166.24609375,1189.5802001953125,1212.284912109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,16,2021-12-23,1191.2,1168.310791015625,1189.5030517578125,1210.2078857421875,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1165.30224609375,1189.5030517578125,1213.2164306640625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,17,2021-12-24,1187.5,1168.5875244140625,1190.6466064453125,1213.315673828125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1165.5789794921875,1190.6466064453125,1216.32421875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,18,2021-12-27,1186.4,1167.8221435546875,1190.60205078125,1213.7806396484375,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1164.8135986328125,1190.60205078125,1216.7891845703125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,19,2021-12-28,1186.2,1166.80615234375,1190.5771484375,1214.6358642578125,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1163.797607421875,1190.5771484375,1217.6444091796875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-12-01,2021-12-01,1187.7,20,2021-12-29,1186.7,1166.6331787109375,1190.582763671875,1216.1031494140625,1187.7,14261,756,2.37012412342216,amazon/chronos-2,3.008544921875,1163.6246337890625,1190.582763671875,1219.1116943359375,internal_evaluation_2020_2021,2021,D+11~D+20
